Filename,dnp,obaa,an,bd,rsva,saigv,uav,df,bf,osf,pitfc,da,ua,rogu,mlk,uaf,dupv,dbz,auv,fgbo,asom
security/nss/lib/libpkix/pkix_pl_nss/pki/pkix_pl_ocspresponse.c,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/manager/ssl/tests/unit/tlsserver/lib/TLSServer.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/libvpx/vp8/encoder/temporal_filter.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/dbm/src/hash.c,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3
security/nss/lib/freebl/rsa.c,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
security/sandbox/linux/Sandbox.cpp,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netwerk/cache/nsDiskCacheMap.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/libvpx/vp9/encoder/vp9_resize.c,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
js/src/jsobj.cpp,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ipc/chromium/src/chrome/common/ipc_channel_posix.cc,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
js/src/jsscript.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/libopus/celt/celt_lpc.c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
media/libsoundtouch/src/TDStretch.cpp,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
security/nss/lib/certdb/crl.c,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
image/decoders/icon/gtk/nsIconChannel.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/lib/certdb/stanpcertdb.c,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/sandbox/chromium/sandbox/linux/seccomp-bpf/die.cc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gfx/2d/convolver.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gfx/ots/src/ltsh.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
layout/style/nsRuleNode.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ipc/chromium/src/third_party/libevent/buffer.c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intl/locale/unix/nsCollationUnix.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dom/base/nsObjectLoadingContent.cpp,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/lib/libpkix/pkix/top/pkix_validate.c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
media/libjpeg/jctrans.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rdf/tests/triplescat/triplescat.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/cmd/certutil/certext.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
netwerk/test/TestIncrementalDownload.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nsprpub/pr/src/md/unix/uxrng.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dom/base/nsPluginArray.cpp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extensions/auth/nsAuthGSSAPI.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/libstagefright/system/core/libutils/String16.cpp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/lib/libpkix/pkix_pl_nss/system/pkix_pl_lifecycle.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/certdb/certdb.c,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
dom/voicemail/ipc/VoicemailIPCService.cpp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intl/icu/source/common/ucol_swp.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nsprpub/pr/src/misc/prtpool.c,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0
dom/xul/templates/nsXULContentUtils.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
netwerk/cache/nsDeleteDir.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/crmf/cmmfchal.c,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
security/nss/lib/pkcs12/p12e.c,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
netwerk/protocol/data/nsDataChannel.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/mtransport/test/sockettransportservice_unittest.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/lib/jar/jarfile.c,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
js/src/jit/Ion.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gfx/skia/trunk/src/core/SkScan_Antihair.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
netwerk/cache2/CacheFileIOManager.cpp,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
netwerk/sctp/src/netinet/sctp_indata.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/forward_error_correction.cc,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/webrtc/trunk/webrtc/modules/audio_processing/noise_suppression_impl.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dom/media/raw/RawReader.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
editor/libeditor/nsWSRunObject.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
intl/icu/source/i18n/ucol_elm.cpp,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
layout/base/nsFrameManager.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ipc/chromium/src/base/lock_impl_posix.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ipc/chromium/src/base/message_loop.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gfx/skia/trunk/src/core/SkDistanceFieldGen.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parser/xml/nsSAXXMLReader.cpp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toolkit/system/dbus/nsNetworkManagerListener.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intl/icu/source/common/putil.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/libpkix/pkix_pl_nss/module/pkix_pl_pk11certstore.c,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
ipc/chromium/src/third_party/libevent/listener.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
js/src/builtin/RegExp.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gfx/cairo/cairo/src/cairo-polygon.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/webrtc/trunk/webrtc/modules/audio_processing/agc/analog_agc.c,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
xpcom/base/nsDebugImpl.cpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toolkit/components/places/Database.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gfx/cairo/libpixman/src/pixman-glyph.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intl/icu/source/i18n/ucol_tok.cpp,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
extensions/auth/nsHttpNegotiateAuth.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/lib/ssl/sslauth.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gfx/skia/trunk/src/core/SkUtils.cpp,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
media/webrtc/trunk/webrtc/modules/desktop_capture/differ.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intl/icu/source/common/ulist.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dom/xbl/nsXBLResourceLoader.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/webrtc/signaling/src/sipcc/core/ccapp/sessionHash.c,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
layout/base/FrameLayerBuilder.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
media/libvpx/vp8/encoder/onyx_if.c,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
security/nss/lib/softoken/pkcs11c.c,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
intl/icu/source/i18n/islamcal.cpp,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
editor/composer/nsEditingSession.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/crmf/servget.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtcp_receiver.cc,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/manager/ssl/src/PSMContentListener.cpp,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toolkit/system/unixproxy/nsUnixSystemProxySettings.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extensions/spellcheck/hunspell/src/mozHunspellDirProvider.cpp,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gfx/cairo/cairo/src/cairo-scaled-font.c,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
toolkit/components/mediasniffer/mp3sniff.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
netwerk/srtp/src/srtp/srtp.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
layout/svg/SVGTextFrame.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netwerk/test/urltest.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gfx/thebes/gfxASurface.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/lib/pki/trustdomain.c,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
toolkit/components/url-classifier/HashStore.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layout/printing/nsPrintEngine.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dom/xul/XULDocument.cpp,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
intl/icu/source/i18n/alphaindex.cpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/lib/libpkix/pkix/checker/pkix_revocationchecker.c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netwerk/protocol/http/nsHttpConnection.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
intl/icu/source/tools/toolutil/swapimpl.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/lib/dev/devtoken.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ipc/testshell/XPCShellEnvironment.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gfx/cairo/cairo/src/cairo-ft-font.c,0,0,1,0,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0
editor/libeditor/DeleteTextTxn.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netwerk/cache2/CacheFileOutputStream.cpp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intl/unicharutil/tests/UnicharSelfTest.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gfx/cairo/cairo/src/cairo-bentley-ottmann-rectilinear.c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
js/xpconnect/src/XPCWrappedJSClass.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/smime/smimeutil.c,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
security/nss/lib/pki/pkibase.c,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
parser/xml/nsSAXAttributes.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/libbz2/src/bzlib.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/g722/g722_interface.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
dom/xul/templates/nsRDFPropertyTestNode.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
parser/expat/lib/xmlparse.c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toolkit/components/statusfilter/nsBrowserStatusFilter.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intl/icu/source/common/loclikely.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/pk11wrap/pk11obj.c,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
security/certverifier/NSSCertDBTrustDomain.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/libpkix/pkix_pl_nss/pki/pkix_pl_publickey.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
memory/mozjemalloc/jemalloc.c,1,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0
media/webrtc/signaling/src/sipcc/core/gsm/lsm.c,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
media/libvpx/vp8/vp8_cx_iface.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/manager/ssl/src/nsCryptoHash.cpp,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dom/base/nsLocation.cpp,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
xpcom/tests/nsIFileEnumerator.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/webrtc/signaling/src/sipcc/core/sipstack/ccsip_messaging.c,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
security/nss/lib/pk11wrap/pk11util.c,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
netwerk/cache/nsCacheService.cpp,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
netwerk/sctp/src/netinet/sctputil.c,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
media/libstagefright/frameworks/av/media/libstagefright/MPEG4Extractor.cpp,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
toolkit/profile/nsToolkitProfileService.cpp,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
dom/xul/templates/nsXULContentBuilder.cpp,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
security/nss/lib/freebl/loader.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/mtransport/nr_socket_prsock.cpp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uriloader/prefetch/nsOfflineCacheUpdate.cpp,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
gfx/cairo/cairo/src/cairo-cff-subset.c,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0
security/nss/cmd/certutil/certutil.c,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
xpcom/tests/TestJemalloc.cpp,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
intl/icu/source/i18n/ucol_sit.cpp,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
media/webrtc/signaling/src/sipcc/core/sipstack/sip_common_transport.c,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
js/xpconnect/wrappers/WrapperFactory.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
js/src/jit/ExecutableAllocatorPosix.cpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nsprpub/pr/src/io/prlayer.c,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
gfx/skia/trunk/src/ports/SkFontHost_FreeType.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
modules/libjar/nsJARChannel.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
db/sqlite3/src/sqlite3.c,21,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
netwerk/protocol/http/nsHttpHandler.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netwerk/cache2/CacheIndex.cpp,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
media/webrtc/trunk/webrtc/modules/audio_processing/gain_control_impl.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/libmar/src/mar_create.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtcp_utility.cc,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
config/nsinstall.c,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/webrtc/trunk/webrtc/modules/audio_processing/high_pass_filter_impl.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intl/icu/source/common/uresbund.cpp,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/manager/ssl/src/nsNSSASN1Object.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
js/ductwork/debugger/JSDebugger.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/lib/crmf/crmfcont.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/softoken/lowpbe.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
xpcom/io/nsMultiplexInputStream.cpp,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
media/webrtc/signaling/src/sipcc/core/sipstack/ccsip_register.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/crmf/crmfpop.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/ckfw/builtins/binst.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
layout/xul/nsSplitterFrame.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
browser/components/feeds/nsFeedSniffer.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netwerk/sctp/src/user_socket.c,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
media/libnestegg/src/nestegg.c,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
modules/libjar/nsJAR.cpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/lib/softoken/legacydb/keydb.c,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
extensions/cookie/nsPermissionManager.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
netwerk/cache2/CacheFileMetadata.cpp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/lib/libpkix/pkix_pl_nss/system/pkix_pl_oid.c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dom/audiochannel/tests/TestAudioChannelService.cpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toolkit/components/terminator/nsTerminator.cpp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layout/generic/nsSelection.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
startupcache/StartupCache.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dom/xslt/xslt/txPatternParser.cpp,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
docshell/shistory/src/nsSHistory.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/ckfw/mechanism.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dom/base/nsContentUtils.cpp,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layout/xul/grid/nsGridRowGroupLayout.cpp,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
gfx/cairo/cairo/src/cairo-spans.c,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
security/nss/lib/util/quickder.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/certdb/secname.c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/lib/freebl/ldvector.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/smime/cmsencode.c,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
dom/html/nsHTMLDocument.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
parser/expat/lib/xmltok.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
xpcom/ds/nsSupportsArray.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media/webrtc/trunk/webrtc/modules/audio_processing/utility/delay_estimator_wrapper.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
embedding/components/appstartup/nsAppStartupNotifier.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
media/libopus/silk/float/prefilter_FLP.c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
xpfe/components/windowds/nsWindowDataSource.cpp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intl/icu/source/tools/gencfu/gencfu.cpp,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
security/nss/lib/libpkix/pkix_pl_nss/module/pkix_pl_httpdefaultclient.c,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/neteq/recout.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
image/encoders/bmp/nsBMPEncoder.cpp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
media/libjpeg/jcparam.c,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
media/mtransport/transportflow.cpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
widget/xremoteclient/XRemoteClient.cpp,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
security/nss/lib/dbm/src/mktemp.c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
media/libjpeg/jquant1.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storage/test/test_async_callbacks_with_spun_event_loops.cpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gfx/cairo/cairo/src/cairo-output-stream.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dom/canvas/CanvasRenderingContext2D.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/dbm/src/hash_buf.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
memory/build/jemalloc_config.c,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
security/nss/lib/softoken/legacydb/lowcert.c,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
toolkit/xre/ProfileReset.h,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gfx/thebes/gfxFontUtils.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gfx/skia/trunk/src/core/SkDraw.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/nss/lib/ssl/dtlscon.c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
security/manager/ssl/src/nsNSSIOLayer.cpp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
